date_disclosed,project_name,document_type,project_number,project_url,product_line,company_name,country,ifc_country_code,industry,environmental_category,department,status,projected_board_date,ifc_approval_date,ifc_signed_date,ifc_invested_date,ifc_investment_for_risk_managementmillion__usd,ifc_investment_for_guaranteemillion__usd,ifc_investment_for_loanmillion__usd,ifc_investment_for_equitymillion__usd,total_ifc_investment_as_approved_by_boardmillion__usd,wb_country_code,as_of_date
21-Oct-2022,IFRIA TCLP SSA,Summary of Investment Information (AIP Policy 2012),45807,https://disclosures.ifc.org/project-detail/SII/45807/ifria-tclp-ssa,,IFRIA,Africa Region,AFR,Infrastructure,B,Regional Industry - INF Africa,Pending Approval,10-Dec-2022,,,,,,,,,3A,15-Sep-2024
20-Apr-2023,Energuate UCL,Summary of Investment Information (AIP Policy 2012),45818,https://disclosures.ifc.org/project-detail/SII/45818/energuate-ucl,Loan,ENERGUATE,Guatemala,GUA,Infrastructure,B,Regional Industry INF LAC & EUR,Pending Disbursement,30-May-2023,22-May-2023,09-May-2024,,,,100.0,,100.0,GT,15-Sep-2024
26-Aug-2022,Amunet Wind IPP,Summary of Investment Information (AIP Policy 2012),45837,https://disclosures.ifc.org/project-detail/SII/45837/amunet-wind-ipp,Risk Management,AMUNET WIND POWER COMPANY SAE,"Egypt, Arab Republic of",EGT,Infrastructure,A,Regional Industry - INF Africa,Active,04-Nov-2022,10-Nov-2022,27-Nov-2022,24-Aug-2023,20.0,,75.0,,95.0,EG,15-Sep-2024
31-Mar-2022,VLP Dry Port,Summary of Investment Information (AIP Policy 2012),45865,https://disclosures.ifc.org/project-detail/SII/45865/vlp-dry-port,Loan,"THANALENG DRY PORT SOLE CO.,LTD",Lao People's Democratic Republic,LAO,Infrastructure,B,Regional Industry - INF Asia & Pac,Active,15-May-2022,10-May-2022,07-Jun-2022,27-Dec-2023,,,27.0,,27.0,LA,15-Sep-2024
04-May-2022,BlaBlaCar,Summary of Investment Information (AIP Policy 2012),45926,https://disclosures.ifc.org/project-detail/SII/45926/blablacar,Loan,COMUTO SA,World Region,WLD,Infrastructure,B,"Disruptive Tech, Service & Funds",Active,17-Jun-2022,03-Jun-2022,15-Jun-2022,05-Jul-2022,,,15.0,0.0,15.0,99,15-Sep-2024
20-Jan-2022,InfraV - PSA BAY TERMINAL,Summary of Investment Information (AIP Policy 2012),45961,https://disclosures.ifc.org/project-detail/SII/45961/infrav---psa-bay-terminal,,PSA BANGLADESH PTE. LTD.,Bangladesh,BAN,Infrastructure,C,Regional Industry - INF Asia & Pac,Pending Disbursement,,,30-Aug-2021,,,,,,,BD,15-Sep-2024
30-Jun-2022,BGrimm Bond,Summary of Investment Information (AIP Policy 2012),46101,https://disclosures.ifc.org/project-detail/SII/46101/bgrimm-bond,Loan,B.GRIMM POWER PUBLIC COMPANY LIMITED,Thailand,THL,Infrastructure,B,Regional Industry - INF Asia & Pac,Pending Disbursement,10-Jun-2022,16-Jun-2022,30-Jun-2022,,,,110.0,,110.0,TH,15-Sep-2024
31-Dec-2021,Growsari RI,Summary of Investment Information (AIP Policy 2012),46169,https://disclosures.ifc.org/project-detail/SII/46169/growsari-ri,Equity,GROWSARI,Philippines,PHL,Infrastructure,B,"Disruptive Tech, Service & Funds",Active,31-Jan-2022,03-Feb-2022,10-Mar-2022,18-Mar-2022,,,,9.0,9.0,PH,15-Sep-2024
13-May-2022,Coelba Disco,Summary of Investment Information (AIP Policy 2012),46207,https://disclosures.ifc.org/project-detail/SII/46207/coelba-disco,Loan,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,Brazil,BRA,Infrastructure,B,Regional Industry INF LAC & EUR,Active,15-Jun-2022,15-Jun-2022,29-Jun-2022,16-Sep-2022,,,115.699997,,115.699997,BR,15-Sep-2024
10-May-2022,SABESP UCL,Summary of Investment Information (AIP Policy 2012),46253,https://disclosures.ifc.org/project-detail/SII/46253/sabesp-ucl,Loan,COMPANHIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO.,Brazil,BRA,Infrastructure,B,Regional Industry - INF LAC,Active,15-Jun-2022,24-Jun-2022,27-Jun-2022,26-Jul-2022,,,159.869995,,159.869995,BR,15-Sep-2024
03-Jul-2024,DCM PEPT ABS,Summary of Investment Information (AIP Policy 2012),46344,https://disclosures.ifc.org/project-detail/SII/46344/dcm-pept-abs,Loan,FCTC PEPT,Cote D'Ivoire,IVC,Infrastructure,FI-2,Regional Industry - FIG Africa,Active,23-Jun-2023,23-Jun-2023,04-Oct-2023,27-Nov-2023,,,48.830002,,48.830002,CI,15-Sep-2024
26-Nov-2022,FP Energy PF,Summary of Investment Information (AIP Policy 2012),46362,https://disclosures.ifc.org/project-detail/SII/46362/fp-energy-pf,Loan,FOURTH PARTNER ENERGY PRIVATE LIMITED,India,IND,Infrastructure,B,Regional Industry - INF Asia & Pac,Pending Disbursement,31-Jan-2023,19-Apr-2023,30-Jun-2023,,,,55.0,,55.0,IN,15-Sep-2024
24-May-2022,Tembici RI,Summary of Investment Information (AIP Policy 2012),46491,https://disclosures.ifc.org/project-detail/SII/46491/tembici-ri,Equity,TEMBICI,Brazil,BRA,Infrastructure,B,Disruptive Technologies and Funds,Active,27-Jun-2022,08-Jun-2022,30-Jun-2022,14-Jul-2022,,,,5.0,5.0,BR,15-Sep-2024
14-Dec-2023,Sermsang Solar,Summary of Investment Information (AIP Policy 2012),46536,https://disclosures.ifc.org/project-detail/SII/46536/sermsang-solar,Loan,"SERMSANG PALANG NGAN CO., LTD",Thailand,THL,Infrastructure,B,Regional Industry - INF Asia & Pac,Active,27-Oct-2022,31-Oct-2022,23-Dec-2022,28-Jun-2023,,,31.469999,,31.469999,TH,15-Sep-2024
13-May-2023,Africa Release ,Summary of Investment Information (AIP Policy 2012),46568,https://disclosures.ifc.org/project-detail/SII/46568/africa-release-,Loan,RELEASE UTILITIES AFRICA HOLDING B.V.,Africa Region,AFR,Infrastructure,B,Regional Industry - INF Africa,Pending Disbursement,31-Jul-2023,27-Jul-2023,12-Dec-2023,,,,50.0,,50.0,3A,15-Sep-2024
13-Mar-2023,Scatec GreenBond,Summary of Investment Information (AIP Policy 2012),46628,https://disclosures.ifc.org/project-detail/SII/46628/scatec-greenbond,Loan,SCATEC ASA,Africa Region,AFR,Infrastructure,B,Regional Industry - INF Africa,Active,22-Dec-2022,22-Dec-2022,08-Feb-2023,17-Feb-2023,,,51.799999,,51.799999,3A,15-Sep-2024
26-Jul-2024,GGU Green Bond,Summary of Investment Information (AIP Policy 2012),46734,https://disclosures.ifc.org/project-detail/SII/46734/ggu-green-bond,Loan,GEORGIA GLOBAL UTILITIES,Georgia,GEO,Infrastructure,B,Regional Industry INF LAC & EUR,Active,12-Jul-2024,12-Jul-2024,13-Jul-2024,25-Jul-2024,,,60.0,,60.0,GE,15-Sep-2024
13-May-2024,Abellon Equity,Summary of Investment Information (AIP Policy 2012),46819,https://disclosures.ifc.org/project-detail/SII/46819/abellon-equity,,ABELLON CLEANENERGY LIMITED,India,IND,Infrastructure,B,Regional Industry - INF Asia & Pac,Pending Approval,05-Sep-2024,,,,,,,,,IN,15-Sep-2024
28-Apr-2023,Engie Chile UCL ,Summary of Investment Information (AIP Policy 2012),46952,https://disclosures.ifc.org/project-detail/SII/46952/engie-chile-ucl-,Loan,ENGIE ENERGIA CHILE S.A.,Chile,,Infrastructure,B,Regional Industry INF LAC & EUR,Active,08-Jun-2023,08-Jun-2023,20-Jun-2023,28-Jul-2023,,,200.0,,200.0,CL,15-Sep-2024
12-Oct-2022,GRPO Green Bond,Summary of Investment Information (AIP Policy 2012),47232,https://disclosures.ifc.org/project-detail/SII/47232/grpo-green-bond,Loan,GEORGIAN RENEWABLE POWER OPERATIONS JSC,Georgia,GEO,Infrastructure,B,Regional Industry INF LAC & EUR,Active,30-Sep-2022,07-Oct-2022,08-Oct-2022,12-Oct-2022,,,20.0,,20.0,GE,15-Sep-2024
10-Oct-2023,UZ Solar 3,Summary of Investment Information (AIP Policy 2012),47285,https://disclosures.ifc.org/project-detail/SII/47285/uz-solar-3,Risk Management,UZ SOLAR 3,Uzbekistan,UZB,Infrastructure,B,Regional Industry INF MCT,Active,16-Nov-2023,14-Dec-2023,06-May-2024,06-Jun-2024,6.0,,90.0,,96.0,UZ,15-Sep-2024
03-Apr-2023,Sanasa Loan,Summary of Investment Information (AIP Policy 2012),47383,https://disclosures.ifc.org/project-detail/SII/47383/sanasa-loan,Loan,SOCIEDADE DE ABASTECIMENTO DE AGUA E SANEAMENTO S/A.,Brazil,BRA,Infrastructure,B,Regional Industry - INF LAC,Active,03-May-2023,08-May-2023,19-May-2023,18-Aug-2023,,,52.23,,52.23,BR,15-Sep-2024
24-May-2024,Tanah Laut Wind,Summary of Investment Information (AIP Policy 2012),47420,https://disclosures.ifc.org/project-detail/SII/47420/tanah-laut-wind,Risk Management,PT. TALA ALAM BARU,Indonesia,INS,Infrastructure,B,Regional Industry - INF Asia & Pac,Pending Signing,28-Jun-2024,28-Jun-2024,,,2.0,,51.0,,53.0,ID,15-Sep-2024
28-Apr-2023,SABESP UCL II,Summary of Investment Information (AIP Policy 2012),47451,https://disclosures.ifc.org/project-detail/SII/47451/sabesp-ucl-ii,Loan,COMPANHIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO.,Brazil,BRA,Infrastructure,B,Regional Industry - INF LAC,Active,31-May-2023,30-May-2023,14-Jun-2023,28-Sep-2023,,,196.300003,,196.300003,BR,15-Sep-2024
28-Sep-2023,SCCT Phase 3 ,Summary of Investment Information (AIP Policy 2012),47505,https://disclosures.ifc.org/project-detail/SII/47505/scct-phase-3-,Risk Management,SUEZ CANAL CONTAINER TERMINAL,"Egypt, Arab Republic of",EGT,Infrastructure,B,Regional Industry - INF Africa,Pending Disbursement,30-Oct-2023,01-Dec-2023,30-Jan-2024,,2.0,,175.0,,177.0,EG,15-Sep-2024
24-May-2024,Husk Minigrids,Summary of Investment Information (AIP Policy 2012),47529,https://disclosures.ifc.org/project-detail/SII/47529/husk-minigrids,,HUSK POWER ENERGY SYSTEMS NIGERIA LIMITED,Nigeria,NIR,Infrastructure,B,CN3CE - Regional Industry - INF Africa/INF Central Africa,Pending Approval,28-Jun-2024,,,,,,,,,NG,15-Sep-2024
02-Dec-2022,Marport Liman Isletmeleri Sanayi Ve Ticaret Anonim Sirketi,Summary of Investment Information (AIP Policy 2012),47580,https://disclosures.ifc.org/project-detail/SII/47580/marport-liman-isletmeleri-sanayi-ve-ticaret-anonim-sirketi,Risk Management,MARPORT LIMAN ISLETMELERI SANAYI VE TICARET ANONIM SIRKETI,Turkiye,,Infrastructure,B,Regional Industry INF MCT,Active,04-Jan-2023,10-Jan-2023,16-Jan-2023,19-Jan-2023,6.0,,105.5,,111.5,TR,15-Sep-2024
20-Jun-2023,Origo 2022,Summary of Investment Information (AIP Policy 2012),47607,https://disclosures.ifc.org/project-detail/SII/47607/origo-2022,Loan,JESUANIA MG 1448 GERACAO DE ENERGIA 184434 LTDA,Brazil,BRA,Infrastructure,B,Regional Industry INF LAC & EUR,Pending Signing,05-Sep-2023,05-Oct-2023,,,,,24.4,,24.4,BR,15-Sep-2024
18-Oct-2023,Iberdrola SLL,Summary of Investment Information (AIP Policy 2012),47691,https://disclosures.ifc.org/project-detail/SII/47691/iberdrola-sll,Loan,"IBERDROLA FINANCIACION, S.A.U.",World Region,WLD,Infrastructure,A,Energy & Mining - Global Infra,Active,21-Dec-2023,18-Dec-2023,20-Dec-2023,31-May-2024,,,327.480011,,327.480011,99,15-Sep-2024
21-Mar-2023,Elektro SLL,Summary of Investment Information (AIP Policy 2012),47778,https://disclosures.ifc.org/project-detail/SII/47778/elektro-sll,Loan,ELEKTRO REDES S.A.,Brazil,BRA,Infrastructure,B,Regional Industry INF LAC & EUR,Active,05-May-2023,09-May-2023,23-May-2023,20-Jun-2023,,,160.720001,,160.720001,BR,15-Sep-2024
27-Feb-2024,RansaCorp,Summary of Investment Information (AIP Policy 2012),47962,https://disclosures.ifc.org/project-detail/SII/47962/ransacorp,Loan,RANSA CORP S.L,Peru,PER,Infrastructure,B,Regional Industry INF LAC & EUR,Pending Disbursement,29-Mar-2024,31-May-2024,05-Sep-2024,,,,26.6,,26.6,PE,15-Sep-2024
01-Aug-2023,Brookfield RJ,Summary of Investment Information (AIP Policy 2012),47975,https://disclosures.ifc.org/project-detail/SII/47975/brookfield-rj,Loan,PEBBLE HOLDINGS (DIFC) LIMITED,India,IND,Infrastructure,B,Regional Industry - INF Asia & Pac,Pending Signing,01-Sep-2023,09-Nov-2023,,,,,113.0,,113.0,IN,15-Sep-2024
31-Aug-2023,Enel Col UCL,Summary of Investment Information (AIP Policy 2012),47995,https://disclosures.ifc.org/project-detail/SII/47995/enel-col-ucl,Loan,ENEL COLOMBIA S.A. ESP,Colombia,CLM,Infrastructure,B,Regional Industry INF LAC & EUR,Active,26-Oct-2023,31-Oct-2023,16-Nov-2023,30-Nov-2023,,,300.0,,300.0,CO,15-Sep-2024
03-Apr-2024,DCM Sol Agora FIDC,Summary of Investment Information (AIP Policy 2012),48043,https://disclosures.ifc.org/project-detail/SII/48043/dcm-sol-agora-fidc,Loan,SOL AGORA GREEN ESG FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,Brazil,BRA,Infrastructure,FI-2,Regional Industry FIG LAC & EUR,Pending Signing,03-May-2024,07-Aug-2024,,,,,20.0,,20.0,BR,15-Sep-2024
06-Apr-2023,Ecovia NW Bridge,Summary of Investment Information (AIP Policy 2012),48087,https://disclosures.ifc.org/project-detail/SII/48087/ecovia-nw-bridge,Loan,CONCESSIONARIA DE RODOVIAS NOROESTE PAULISTA S.A.,Brazil,BRA,Infrastructure,B,Regional Industry INF LAC & EUR,Active,30-Mar-2023,24-Mar-2023,28-Mar-2023,05-Apr-2023,,,134.580002,,134.580002,BR,15-Sep-2024
23-Feb-2024,Vifor Wind Power Plant,Summary of Investment Information (AIP Policy 2012),48149,https://disclosures.ifc.org/project-detail/SII/48149/vifor-wind-power-plant,Risk Management,FIRST LOOK SOLUTIONS SA,Romania,ROM,Infrastructure,A,CN2IN - Regional Industry - INF ECA/INF New Business Europe,Active,24-Apr-2024,05-Jun-2024,07-Jun-2024,02-Aug-2024,10.0,,148.649994,,158.649994,RO,15-Sep-2024
16-Oct-2023,TM1,Summary of Investment Information (AIP Policy 2012),48171,https://disclosures.ifc.org/project-detail/SII/48171/tm1,Loan,AUTOPISTA MAGDALENA MEDIO SAS,Colombia,CLM,Infrastructure,A,Regional Industry INF LAC & EUR,Pending Disbursement,17-Dec-2023,15-Mar-2024,05-Apr-2024,,,,150.0,,150.0,CO,15-Sep-2024
14-Sep-2023,TM2,Summary of Investment Information (AIP Policy 2012),48172,https://disclosures.ifc.org/project-detail/SII/48172/tm2,Loan,Autopista del Rio Grande S.A.S,Colombia,CLM,Infrastructure,A,Regional Industry INF LAC & EUR,Pending Disbursement,30-Nov-2023,15-Mar-2024,05-Apr-2024,,,,135.0,,135.0,CO,15-Sep-2024
03-May-2024,CEN,Summary of Investment Information (AIP Policy 2012),48180,https://disclosures.ifc.org/project-detail/SII/48180/cen,,CENTRAL ELECTRICA DA NAMAACHA S.A.,Mozambique,MOZ,Infrastructure,A,Regional Industry - INF Africa,Pending Approval,18-Jul-2024,,,,,,,,,MZ,15-Sep-2024
03-Jun-2024,Renewstable Barbados,Summary of Investment Information (AIP Policy 2012),48422,https://disclosures.ifc.org/project-detail/SII/48422/renewstable-barbados,,RENEWSTABLE (BARBADOS) INC.,Barbados,BAR,Infrastructure,A,Regional Industry INF LAC & EUR,Pending Approval,26-Sep-2024,,,,,,,,,BB,15-Sep-2024
05-Apr-2024,Benin Terminal,Summary of Investment Information (AIP Policy 2012),48522,https://disclosures.ifc.org/project-detail/SII/48522/benin-terminal,Loan,Benin Terminal,Benin,BEN,Infrastructure,A,Regional Industry - INF Africa,Pending Signing,04-Jun-2024,26-Jun-2024,,,,,21.700001,,21.700001,BJ,15-Sep-2024
18-Apr-2024,FP Energy EF,Summary of Investment Information (AIP Policy 2012),48551,https://disclosures.ifc.org/project-detail/SII/48551/fp-energy-ef,Equity,FOURTH PARTNER ENERGY PRIVATE LIMITED,India,IND,Infrastructure,B,Regional Industry - INF Asia & Pac,Pending Disbursement,20-May-2024,30-May-2024,29-Jun-2024,,,,,125.0,125.0,IN,15-Sep-2024
02-Aug-2024,EverestEV1,Summary of Investment Information (AIP Policy 2012),48594,https://disclosures.ifc.org/project-detail/SII/48594/everestev1,,Everest Fleet Private Limited,India,IND,Infrastructure,B,Regional Industry - INF Asia & Pac,Pending Approval,15-Sep-2024,,,,,,,,,IN,15-Sep-2024
24-Apr-2024,St. George PV,Summary of Investment Information (AIP Policy 2012),48725,https://disclosures.ifc.org/project-detail/SII/48725/st.-george-pv,Risk Management,R-Engineering EOOD,Bulgaria,BUL,Infrastructure,B,Regional Industry INF LAC & EUR,Pending Signing,29-May-2024,05-Jul-2024,,,1.1,,48.189999,,49.290001,BG,15-Sep-2024
05-Apr-2024,ACWA EBL,Summary of Investment Information (AIP Policy 2012),48734,https://disclosures.ifc.org/project-detail/SII/48734/acwa-ebl,Loan,INTERNATIONAL COMPANY FOR WATER AND POWER PROJECTS,Uzbekistan,UZB,Infrastructure,A,Regional Industry INF MCT,Pending Signing,13-Jun-2024,28-Jun-2024,,,,,227.75,,227.75,UZ,15-Sep-2024
25-Jul-2024,Engie SLL,Summary of Investment Information (AIP Policy 2012),48736,https://disclosures.ifc.org/project-detail/SII/48736/engie-sll,Loan,ENGIE SA,World Region,WLD,Infrastructure,A,Energy & Mining - Global Infra,Pending Disbursement,30-Jan-2024,01-May-2024,28-Jun-2024,,,,396.940002,,396.940002,99,15-Sep-2024
17-Jul-2024,Vorotan Refi,Summary of Investment Information (AIP Policy 2012),48790,https://disclosures.ifc.org/project-detail/SII/48790/vorotan-refi,,CONTOURGLOBAL HYDRO CASCADE CJSC,Armenia,ARM,Infrastructure,B,Regional Industry INF LAC & EUR,Pending Approval,10-Sep-2024,,,,,,,,,AM,15-Sep-2024
07-Jun-2024,Equatorial Alagoas,Summary of Investment Information (AIP Policy 2012),48848,https://disclosures.ifc.org/project-detail/SII/48848/equatorial-alagoas,,Equatorial Alagoas Distribuidora de Energia S.A,Brazil,BRA,Infrastructure,B,Regional Industry INF LAC & EUR,Pending Approval,08-Jul-2024,,,,,,,,,BR,15-Sep-2024
22-Nov-2023,Solar for Industries ,Summary of Investment Information (AIP Policy 2012),49124,https://disclosures.ifc.org/project-detail/SII/49124/solar-for-industries-,Loan,Solar For Industries LTD,Ghana,GHA,Infrastructure,B,Regional Industry - MAS Africa,Pending Signing,22-Dec-2023,21-Dec-2023,,,,,40.0,,40.0,GH,15-Sep-2024
03-May-2024,BLS Equity,Summary of Investment Information (AIP Policy 2012),49140,https://disclosures.ifc.org/project-detail/SII/49140/bls-equity,Equity,Building Logistics S.A,Morocco,MYC,Infrastructure,B,Regional Industry - INF Africa,Pending Signing,07-Jun-2024,19-Jul-2024,,,,,,36.650002,36.650002,MA,15-Sep-2024
03-May-2024,CEN EBL,Summary of Investment Information (AIP Policy 2012),49149,https://disclosures.ifc.org/project-detail/SII/49149/cen-ebl,,GLOBELEQ AFRICA HOLDINGS LIMITED,Mozambique,MOZ,Infrastructure,A,Regional Industry - INF Africa,Hold,18-Jul-2024,,,,,,,,,MZ,15-Sep-2024
26-Jul-2024,SABESP UCL III,Summary of Investment Information (AIP Policy 2012),49253,https://disclosures.ifc.org/project-detail/SII/49253/sabesp-ucl-iii,,COMPANHIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO.,Brazil,BRA,Infrastructure,B,Regional Industry INF LAC & EUR,Pending Signing,28-Aug-2024,05-Sep-2024,,,,,,,,BR,15-Sep-2024
25-Apr-1995,AGUAS ARGENTINAS S.A. II,Summary of Proposed Investment (Disclosure Policy 2006),4932,https://disclosures.ifc.org/project-detail/SPI/4932/aguas-argentinas-s.a.-ii,Loan,AGUAS ARGENTINAS SA,Argentina,ARG,Infrastructure,B,Gbl Infrastructure &amp; Natural Resources,Completed,,30-Jun-1995,22-Mar-1996,16-Sep-1996,,,40.0,,40.0,AR,15-Sep-2024
17-Aug-2024,Botswana Solar Phase 2,Summary of Investment Information (AIP Policy 2012),49569,https://disclosures.ifc.org/project-detail/SII/49569/botswana-solar-phase-2,,Mmadinare Solar Proprietary Limited,Botswana,BOT,Infrastructure,B,Regional Industry - INF Africa,Pending Approval,30-Sep-2024,,,,,,,,,BW,15-Sep-2024
01-Jul-1995,UCH POWER LIMITED,Summary of Proposed Investment (Disclosure Policy 2006),4962,https://disclosures.ifc.org/project-detail/SPI/4962/uch-power-limited,Risk Management,UCH POWER (PRIVATE) LIMITED,Pakistan,PAK,Infrastructure,A,Gbl Infrastructure &amp; Natural Resources,Completed,,14-May-1996,17-May-1996,27-Sep-1996,16.0,,40.0,,56.0,PK,15-Sep-2024
10-May-1995,GUL AHMED ENERGY LIMITED,Summary of Proposed Investment (Disclosure Policy 2006),4998,https://disclosures.ifc.org/project-detail/SPI/4998/gul-ahmed-energy-limited,Risk Management,GUL AHMED ENERGY LIMITED,Pakistan,PAK,Infrastructure,B,Gbl Infrastructure & Natural Resources,Completed,,10-Jul-1995,24-Jul-1995,08-Oct-1996,3.0,,27.0,4.1,34.099998,PK,15-Sep-2024
04-Mar-1996,Orzunil S.A.,Summary of Proposed Investment (Disclosure Policy 2006),5024,https://disclosures.ifc.org/project-detail/SPI/5024/orzunil-s.a.,Loan,"Orzunil I de Electricidad, Limitada",Guatemala,GUA,Infrastructure,B,Gbl Infrastructure &amp; Natural Resources,Completed,,06-Feb-1997,08-Apr-1998,27-Aug-1999,,,14.5,2.3,16.799999,GT,15-Sep-2024
10-Dec-2002,GEF Komodo Project,Summary of Proposed Investment (Disclosure Policy 2006),502468,https://disclosures.ifc.org/project-detail/SPI/502468/gef-komodo-project,,UNKNOWN,Indonesia,INS,Infrastructure,A,Advisory Services,Completed,10-Jan-2002,,,,,,,,,ID,15-Sep-2024
30-May-2001,GEF CEPALCO PV,Summary of Proposed Investment (Disclosure Policy 2006),502486,https://disclosures.ifc.org/project-detail/SPI/502486/gef-cepalco-pv,,UNKNOWN,Philippines,PHL,Infrastructure,B,Advisory Services,Completed,29-Jun-2001,,,,,,,,,PH,15-Sep-2024
03-Mar-1997,Energy Center Kladno Generating s.r.o. (ECKG),Summary of Proposed Investment (Disclosure Policy 2006),5028,https://disclosures.ifc.org/project-detail/SPI/5028/energy-center-kladno-generating-s.r.o.-(eckg),Loan,Energy Center Kladno Generating s.r.o. (ECKG),Czechia,,Infrastructure,B,Gbl Infrastructure &amp; Natural Resources,Completed,,18-Jul-1996,15-May-1997,11-Jun-1997,,,60.0,,60.0,,15-Sep-2024
12-Sep-2002,GEF Eco-Enterprises Fund (The Nature Conservancy) (MSP),Summary of Proposed Investment (Disclosure Policy 2006),502875,https://disclosures.ifc.org/project-detail/SPI/502875/gef-eco-enterprises-fund-(the-nature-conservancy)-(msp),,UNKNOWN,Latin America and the Caribbean Region,,Infrastructure,FI,Advisory Services,Completed,18-Oct-2002,,,,,,,,,,15-Sep-2024
03-Apr-2003,GEF Mongolia Egin-Uur Watershed Conservation Initiative,Summary of Proposed Investment (Disclosure Policy 2006),503476,https://disclosures.ifc.org/project-detail/SPI/503476/gef-mongolia-egin-uur-watershed-conservation-initiative,,UNKNOWN,Mongolia,MNG,Infrastructure,B,Advisory Services,Completed,,,,,,,,,,MN,15-Sep-2024
09-Mar-2004,GEF - Environmental Business Finance Program,Summary of Proposed Investment (Disclosure Policy 2006),504446,https://disclosures.ifc.org/project-detail/SPI/504446/gef---environmental-business-finance-program,,UNKNOWN,World Region,WLD,Infrastructure,FI,Climate Business Department,Completed,10-Apr-2004,,,,,,,,,99,15-Sep-2024
19-Jul-2000,GEF PVMTI Muramati Solar,Summary of Proposed Investment (Disclosure Policy 2006),504944,https://disclosures.ifc.org/project-detail/SPI/504944/gef-pvmti-muramati-solar,,UNKNOWN,Kenya,KEN,Infrastructure,C,Advisory Services,Completed,18-Aug-2000,,,,,,,,,KE,15-Sep-2024
